ID,SOURCE,BLM ID,USGS ID,ALASKA_QUAD_NAMES,API,WELL NAME,LAT,LONG,FIELD,STATE,COUNTY,HE,CO2,H2,N2,H2S,AR,O2,C1,C2,C3,N-C4,I-C4,N-C5,I-C5,C6+,BTU,FORMATION,AGE,DEPTH,FINAL_DRILLING_DATE,FINAL_SAMPLING_DATE,PUBLICATION DATE,SAMPLE DATE BEFORE COMPLETION
49021,BLM,13183,,,25005212560000,ROBINSON NO. 11-34,47.9641412,-109.2652960,SHERARD,MONTANA,BLAINE,0.08,,,5.2,,,,94.2,0.4,0.1,,,,,,964,EAGLE,CRETACEOUS,1508,8/30/1971,4/7/1972,1972,
49022,BLM,13184,,,25005212560000,ROBINSON NO. 11-34,47.9641412,-109.2652960,SHERARD,MONTANA,BLAINE,0.08,,,4.4,,,,95.1,0.3,,,,,,,969,JUDITH RIVER,CRETACEOUS,850,8/30/1971,4/7/1972,1972,
49023,BLM,13185,,,42393300210000,D. D. PAYNE A NO. 1,35.9048,-100.7746,CREE-FLOWERS,TEXAS,ROBERTS,0.1,,,1.1,,,,82.1,8.9,4.9,1.3,0.5,0.4,0.2,0.3,1224,DOUGLAS,PENNSYLVANIAN,5868,12/21/1971,4/4/1972,1972,
49024,BLM,13186,,,35093206500000,SMITH NO. 1,36.3801288,-98.8795291,CEDARDALE NE,OKLAHOMA,MAJOR,0.04,0.4,,0.4,,,,94.1,2.9,1.1,0.3,0.2,0.1,0.1,0.2,1073,OSWEGO,PENNSYLVANIAN,6600,12/28/1971,4/11/1972,1972,
49025,BLM,13187,,,0506106130,WEAR-KITCH NO. 1,38.4531800,-102.4387700,CAVALRY,COLORADO,KIOWA,2.59,1.8,,54.6,,0.2,0.6,28.7,3.8,3.6,1.7,0.9,0.7,0.4,0.4,611,ST. LOUIS,MISSISSIPPIAN,4663,4/8/1972,4/13/1972,1972,
49026,BLM,13188,,,0506106130,WEAR-KITCH NO. 1,38.4531800,-102.4387700,CAVALRY,COLORADO,KIOWA,2,1.8,,54.7,,0.2,,28.7,4,3.9,1.9,1,0.7,0.5,0.5,646,ST. LOUIS,MISSISSIPPIAN,4663,4/8/1972,4/13/1972,1953,
49027,BLM,13189,,,04113201230000,H & C-GLIDE NO. 1,38.4547400,-121.6671500,SAXON,CALIFORNIA,YOLO,0.01,,,12.9,,,,85.8,0.8,0.2,,0.1,,,,892,WINTERS,CRETACEOUS,6817,11/4/1971,4/11/1972,1972,
49028,BLM,13190,,,25005213080000,MOORE NO. 33-14,48.0970270,-109.3735147,SAWTOOTH MOUNTAIN,MONTANA,BLAINE,0.08,,,7.1,,,,87.1,2.7,1.5,0.4,0.4,0.4,,0.1,1019,EAGLE,CRETACEOUS,1850,2/18/1972,4/11/1972,1972,
49029,BLM,13191,,,25005212710000,ROBINSON NO. 11-13,48.0067741,-109.2226604,SHERARD,MONTANA,BLAINE,0.08,,,5.5,,,,94,0.3,0.1,,,,,,960,EAGLE,CRETACEOUS,400,10/10/1971,4/11/1972,1972,
49030,BLM,13192,,,3507102511,COLE NO. 5,36.9907318,-97.2292414,DILWORTH DISTRICT,OKLAHOMA,KAY,0.35,0.2,,9.6,,,,76.4,7.7,3.6,1,0.5,0.3,0.2,0.2,1091,OSWEGO,PENNSYLVANIAN,3019,3/3/1972,4/15/1972,1972,
49031,BLM,13193,,,09113200410000,ST. REGIS PAPER CO. NO. 13-3,30.8545353,-87.1023635,BLACKJACK,FLORIDA,SANTA ROSA,0.03,1.6,,14.2,,,,77.4,3.1,0.6,0.5,0.7,0.7,0.1,0.9,980,NORPHLET,JURASSIC,16120,2/14/1972,1/26/1972,1972,YES
49032,BLM,13194,,,42483300110000,MILDRED DAVIDSON NO. 1,35.3536,-100.0807,MILLS RANCH,TEXAS,WHEELER,0.02,0.7,,0.5,,,,94.8,2.7,0.6,0.1,0.2,,0.1,0.1,1044,MORROW,PENNSYLVANIAN,16490,6/28/1971,4/19/1972,1972,
49033,BLM,13195,,,15175201570000,COOPER NO. 1,37.0740035,-100.8115130,EVALYN-CONDIT E,KANSAS,SEWARD,0.1,0.2,,1.6,,,,84.6,6.2,4.2,1.3,1.1,,0.7,,1192,MORROW U,PENNSYLVANIAN,5894,9/30/1971,4/10/1972,1972,
49034,BLM,13196,,,21079282290000,STATE BLUE LAKE NO. 1-28,44.7992515,-84.9222796,BLUE LAKE,MICHIGAN,KALKASKA,0.01,,,0.4,,,,89.6,5,2.4,0.7,1.3,0.1,0.3,0.2,1154,NIAGARAN,SILURIAN,7105,12/15/1970,4/24/1972,1972,
49035,BLM,13198,,,04013200710000,UNION STEFFENSON NO. 1,38.0324342,-121.6598579,DUTCH SLOUGH,CALIFORNIA,CONTRA COSTA,,0.3,,2,,,,91.5,3.1,1.2,0.2,0.3,,0.6,0.4,1088,MEGANOS,EOCENE,7269,8/29/1971,4/24/1972,1972,
49036,BLM,13199,,,0511306013,SLICKROCK NO. 1,38.0012730,-108.7593703,WILDCAT,COLORADO,SAN MIGUEL,0.01,0.2,,1.3,,,,97.9,0.3,0.1,,,,,0.1,1005,ISMAY,PENNSYLVANIAN,8398,10/15/1971,4/27/1972,1972,
49037,BLM,13201,,,30015204860000,ROCK ARROYA NO. 1,32.4037064,-104.7228994,WILDCAT,NEW MEXICO,EDDY,0.03,0.5,,0.3,,,,95,3.1,0.7,0.1,0.2,,,0.1,1051,MORROW,PENNSYLVANIAN,8956,11/10/1971,5/7/1972,1972,
49038,BLM,13202,,,49037202920000,ROSER FED. NO. 1,41.7881081,-108.7015385,WILDCAT,WYOMING,SWEETWATER,0.01,2.4,,0.8,,,0.1,90.3,3.4,1.7,0.3,0.6,,0.2,0.1,1067,ALMOND,CRETACEOUS,3505,10/7/1971,5/3/1972,1972,
49039,BLM,13205,,,15119200840000,ROLLINS NO. 1,37.2302457,-100.4834027,ANGELL,KANSAS,MEADE,0.16,,,11.7,,,0.7,72.8,6.3,5.1,1.3,1.1,0.5,,0.2,1095,MORROW,PENNSYLVANIAN,5642,12/27/1971,05/00/1972,1972,
49040,BLM,13206,,,42357301050000,HOOVER NO. 1,36.1115,-100.7215,NOTLA,TEXAS,OCHILTREE,0.04,0.9,,0.6,,,0.1,96.4,1.6,0.3,,0.1,,,0.1,1021,MORROW,PENNSYLVANIAN,10232,11/11/1971,5/11/1972,1972,
49041,BLM,13207,,,03115100090000,EUBANKS NO. 1,35.4432387,-93.1934786,ROSS,ARKANSAS,POPE,0.08,0.3,,0.4,,,,97.8,1.3,0.1,,,,,,1017,ALLEN,PENNSYLVANIAN,4120,2/2/1972,5/13/1972,1972,
49042,BLM,13208,,,03115100090000,EUBANKS NO. 1,35.4432387,-93.1934786,ROSS,ARKANSAS,POPE,0.08,0.5,0.2,0.5,,,,97.6,0.9,0.1,,,,,,1008,SPIRO,PENNSYLVANIAN,4390,2/2/1972,5/13/1972,1972,
49043,BLM,13209,,,42295300700000,ALEXANDER NO. 1,36.1900,-100.4780,BEAL,TEXAS,LIPSCOMB,0.04,1.1,,0.5,,,,90.8,4.8,1.7,0.3,0.4,,0.1,0.2,1092,MORROW L,PENNSYLVANIAN,10222,4/3/1972,5/15/1972,1972,
49044,BLM,13211,,,1518520354,LUCAS NO. 1,37.9920697,-98.9710738,MACKSVILLE,KANSAS,STAFFORD,0.55,0.1,,15.5,,,,77.6,3,1.6,0.6,0.4,0.3,0.1,0.2,942,HOWARD,PENNSYLVANIAN,3040,9/27/1971,5/16/1972,1972,
49045,BLM,13212,,,1518520354,LUCAS NO. 1,37.9920697,-98.9710738,MACKSVILLE,KANSAS,STAFFORD,0.56,0.1,,15.6,,,,78.2,2.8,1.4,0.4,0.3,0.2,0.1,0.2,925,RED EAGLE,PERMIAN,2593,9/27/1971,5/16/1972,1972,
49046,BLM,13213,,,49035202310000,FED. NO. 22-25,42.2995169,-110.1035561,BIRD CANYON,WYOMING,SUBLETTE,0.01,0.2,,1.2,,,0.1,92.3,4.1,1.3,0.2,0.2,0.1,0.1,0.1,1069,BEAR RIVER,CRETACEOUS,8822,01/00/1972,5/12/1972,1972,
49047,BLM,13214,,,49035202310000,FED. NO. 22-25,42.2995169,-110.1035561,BIRD CANYON,WYOMING,SUBLETTE,0.01,0.2,,0.7,,,,92.9,4.3,1.3,0.2,0.2,0.1,0.1,0.1,1079,FRONTIER,CRETACEOUS,8142,01/00/1972,5/12/1972,1972,
49048,BLM,13215,,,42351300610000,C. A. DYER A NO. 1,30.2926,-93.8118,CAMPTOWN E,TEXAS,NEWTON,0.01,0.1,,0.2,,,,93.3,4.1,1,0.2,0.4,0.1,0.2,0.2,1092,FRIO,OLIGOCENE,7195,8/15/1971,5/19/1972,1972,
49049,BLM,13216,,,42351300610000,DYER A NO. 1,30.2926,-93.8118,CAMPTOWN E,TEXAS,NEWTON,0.01,0.1,,0.5,,,,92.6,3.4,1.6,0.5,0.5,0.2,0.2,0.2,1105,FRIO,OLIGOCENE,6699,8/15/1971,5/19/1972,1972,
49050,BLM,13217,,,0200120145,MONSANTO-NAVAJO NO. A-1,36.8611600,-109.2356700,BLACK ROCK,ARIZONA,APACHE,0.57,2.1,0.1,7.3,,,,80.1,5.3,2.6,0.8,0.4,0.3,0.2,0.1,1045,PINKERTON TRAIL,PENNSYLVANIAN,5553,9/14/1971,5/23/1972,1972,
49051,BLM,13218,,,30045209530000,CANEPLE GAS COM B NO. 1,36.8945344,-107.9350992,BLANCO,NEW MEXICO,SAN JUAN,0.01,0.3,,0.2,,,,90,5.7,2.5,0.5,0.3,0.1,0.1,0.1,1119,PICTURED CLIFFS,CRETACEOUS,2450,01/00/1972,5/26/1972,1972,
49052,BLM,13219,,,2603321289,MARATHON-GOVT. NO. 3,41.2303964,-102.9994770,ENGELLAND W,NEBRASKA,CHEYENNE,0.11,0.7,,7.4,,,,78.1,4.6,5.3,1.7,0.9,0.4,0.5,0.2,1151,DAKOTA D,CRETACEOUS,4684,12/1/1971,5/25/1972,1972,
49053,BLM,13220,,,43013300830000,HAMBLIN NO. 1,40.3647078,-110.0784927,BLUEBELL,UTAH,DUCHESNE,0.01,0.4,,0.1,,,,73.7,14.4,7.2,1.9,1,0.5,0.4,0.3,1347,WASATCH,EOCENE,13125,3/26/1972,5/26/1972,1972,
49054,BLM,13221,,,42363300900000,R. J. ANDERSON NO. 1,32.5149,-98.2958,PALO PINTO REGULAR,TEXAS,PALO PINTO,0.17,0.1,,4.3,,,,88.9,4.5,1.2,0.2,0.4,,0.1,0.1,1042,ANDY,,814,5/18/1971,5/25/1972,1972,
49055,BLM,13223,,,42357300920000,URBAN NO. 1,36.1617,-100.8649,PAN PETRO,TEXAS,OCHILTREE,0.12,0.5,,0.9,,,,88,6.5,2.7,0.6,0.2,0.1,0.2,0.1,1123,MORROW U,PENNSYLVANIAN,,12/15/1971,5/31/1972,1980,
49056,BLM,13224,,,35003352280001,W. E. LODGE A NO. 1,36.8061441,-98.3181868,CHEROKITA TREND,OKLAHOMA,ALFALFA,0.16,0.1,,5.1,,,,85.3,5,2.4,0.8,0.4,0.3,0.2,0.2,1092,TONKAWA,PENNSYLVANIAN,4150,3/13/1972,5/30/1972,1972,
49057,BLM,13225,,,0512305080,ZIMBELMAN NO. 1-A,40.1302589,-104.4101817,ROGGEN SW,COLORADO,WELD,0.04,0.3,,2.4,,,,80.3,10.9,4.3,0.9,0.5,0.1,0.2,0.1,1186,DAKOTA J,CRETACEOUS,7073,10/29/1971,06/00/1972,1972,
49058,BLM,13227,,,0506706037,UTE NO. 1,37.0846420,-108.3155610,WILDCAT,COLORADO,LA PLATA,0.17,9.2,0.1,0.7,5.9,,,82.7,0.4,0.2,0.1,0.2,0.1,,0.2,913,HERMOSA,PENNSYLVANIAN,9766,3/1/1972,6/4/1972,1972,
49059,BLM,13228,,,0512108629,PIEPER NO. 1,40.1311040,-103.1550491,CHILENO,COLORADO,WASHINGTON,0.02,0.5,,3.8,,,,90.6,2,0.9,0.2,1.2,,0.5,0.1,1050,DAKOTA D,CRETACEOUS,4400,12/1/1971,6/6/1972,1972,
49060,BLM,13257,,,37051201210000,E. M. ABBEY NO. 1,39.8640200,-79.5694600,SPRUELL,PENNSYLVANIA,FAYETTE,0.02,0.2,,0.4,,,,97.6,1.6,0.1,,,,,,1020,CHERT & ORISKANY,DEVONIAN,7578,12/9/1971,6/7/1972,1972,
49061,BLM,13258,,,1509720100,KERR NO. 1,37.7174797,-99.3884228,QUAKER,KANSAS,KIOWA,0.45,0.2,,24.7,,,,68.1,2.9,2,0.7,0.5,0.2,0.1,0.1,856,LANSING-KANSAS CITY,PENNSYLVANIAN,4242,11/11/1971,6/7/1972,1972,
49062,BLM,13260,,,42341301010000,BIVINS A-172,35.6305,-102.1022,PANHANDLE W,TEXAS,MOORE,0.99,,0.2,15.2,,0.1,,72.7,5.6,3.2,0.9,0.5,0.2,0.2,0.1,994,WICHITA-ALBANY,PERMIAN,2703,5/4/1972,5/4/1972,1972,
49063,BLM,13261,,,42375300580000,BIVINS 49R,35.5608,-101.9653,PANHANDLE W/RED CAVE,TEXAS,POTTER,0.22,,0.1,6.5,,,,76.8,9.8,4.5,0.9,0.5,0.2,0.1,0.1,1136,RED CAVE,PERMIAN,1843,4/15/1972,4/15/1972,1972,
49064,BLM,13262,,,42375300700000,BIVINS 53R,35.6056,-102.1209,PANHANDLE W/RED CAVE,TEXAS,POTTER,0.16,,,6.8,,,0.2,76.2,9.1,5,1.2,0.7,0.3,0.1,0.1,1151,RED CAVE,PERMIAN,1702,5/26/1972,5/26/1972,1972,
49065,BLM,13263,,,42205300120000,BIVINS A-174,35.6488,-102.1681,PANHANDLE W,TEXAS,HARTLEY,0.99,,0.2,15.2,,0.1,,72.5,5.7,3.3,1,0.5,0.2,0.2,0.2,1005,WICHITA-ALBANY,PERMIAN,3155,5/13/1972,5/13/1972,1972,
49066,BLM,13264,,,42341300830000,SEAY A-2,35.6248,-102.0333,PANHANDLE W,TEXAS,MOORE,1,,0.2,15.1,,0.1,,72.7,5.6,3.3,0.9,0.5,0.2,0.2,0.1,996,WICHITA-ALBANY,PERMIAN,2408,4/24/1972,4/24/1972,1972,
49067,BLM,13265,,,42375300620000,BIVINS 52R,35.5976,-102.0902,PANHANDLE W/RED CAVE,TEXAS,POTTER,0.16,,,6.5,,,,76.6,9.1,5,1.2,0.7,0.2,0.2,0.1,1155,RED CAVE,PERMIAN,1830,6/4/1972,6/4/1972,1972,
49068,BLM,13268,,,42371047100002,CROCKETT STATE NO. 2,31.1051,-102.6477,APCO,TEXAS,PECOS,0.05,0.4,,3.6,0.1,,,83.9,7.8,2.7,0.6,0.5,0.2,0.1,0.1,1115,CLEARFORK,PERMIAN,3149,1/4/1971,6/16/1972,1972,
49069,BLM,13270,,,42475303370000,JOSEY NO. 1,31.4584,-103.4130,BARSTOW,TEXAS,WARD,0.01,3.9,,0.5,,,,95,0.5,0.1,,,,,,974,FUSSELMAN,SILURIAN,18243,10/21/1971,6/19/1972,1972,
49070,BLM,13271,,,12199025130000,NOVINSKY NO. 1,37.8382614,-88.9429117,STIRITZ,ILLINOIS,WILLIAMSON,0.12,0.1,,2.1,,,,96.4,0.8,0.2,,0.2,,,,1003,TAR SPRINGS,MISSISSIPPIAN,1935,9/14/1971,6/19/1972,1972,
49071,BLM,13272,,,42371305680000,V. G. NEVILLE-STATE NO. 1,30.9971,-102.2085,HUBER,TEXAS,PECOS,0.07,0.1,,10.7,,0.1,1.7,71,8.7,4.8,1.5,0.7,0.4,0.2,0.2,1114,WOLFCAMP,PERMIAN,5070,7/21/1971,6/20/1972,1972,
49072,BLM,13273,,,42195300540000,HITCHLAND GAS UNIT NO. 1,36.4575,-101.2730,HITCHLAND,TEXAS,HANSFORD,0.1,0.3,,0.9,,,,90.3,5.2,1.9,0.5,0.2,0.2,0.2,0.1,1103,MORROW U,PENNSYLVANIAN,,2/12/1972,6/21/1972,1972,
49073,BLM,13274,,,42105302780000,L. M. HUDSPETH NO. 1,30.5654,-100.9633,DENISON,TEXAS,CROCKETT,0.07,0.7,0.2,0.9,,,,91.2,5.1,1.2,0.2,0.2,,,0.1,1066,CANYON,PENNSYLVANIAN,7655,7/6/1971,6/21/1972,1972,
49074,BLM,13275,,,37023200350000,WN NO. 1185,41.5520500,-78.1516800,EMPORIUM E,PENNSYLVANIA,CAMERON,0.02,0.1,,1.6,,,0.1,96.1,2.1,0.1,,,,,,1014,ORISKANY,DEVONIAN,6654,10/21/1971,6/20/1972,1972,
49075,BLM,13280,,,30015203610001,AID-STATE COM. NO. 1,32.8266527,-104.1230779,AID,NEW MEXICO,EDDY,0.03,0.3,,0.8,,,,84.2,9,3.8,0.8,0.5,0.2,0.1,0.1,1175,MORROW,PENNSYLVANIAN,10608,3/30/1971,6/22/1972,1972,
49076,BLM,13283,,,42363300900000,R. J. ANDERSON NO. 1,32.5149,-98.2958,PALO PINTO REGULAR,TEXAS,PALO PINTO,0.17,0.2,,4.8,,,,88.1,4.5,1.3,0.2,0.4,0.1,0.1,0.1,1041,ANDY,,813,5/18/1971,6/26/1972,1972,
49077,BLM,13284,,,30015107650001,BIG EDDY UNIT NO. 7,32.5533159,-103.9059213,MAROON CLIFFS,NEW MEXICO,EDDY,0.02,0.7,,0.8,,,,89.1,6,2,0.5,0.3,,0.4,0.1,1111,MORROW,PENNSYLVANIAN,12656,5/3/1971,6/28/1972,1972,
49078,BLM,13286,,,16079040070000,ANDREW BURDETT UNIT NO. 1,37.6431980,-84.6368072,WILDCAT,KENTUCKY,GARRARD,1.32,1.8,,70.7,,0.5,,19.3,4.5,0.7,0.5,0.3,0.2,0.1,0.1,339,ROME,CAMBRIAN,4450,6/27/1972,6/27/1972,1972,
49079,BLM,13289,,,35039200520000,GRAFT NO. 1-A,35.7876947,-99.0438444,ANTHON NW,OKLAHOMA,CUSTER,0.03,0.7,,0.4,,,,81.3,10.8,4.5,1,0.7,0.3,0.1,0.2,1222,ATOKA,PENNSYLVANIAN,10742,10/30/1971,07/00/1972,1972,
49080,BLM,13290,,,30041203110000,LIGHT NO. 1,33.6193366,-103.1337100,BLUITT,NEW MEXICO,ROOSEVELT,0.05,5.3,,7.2,,,,74.9,7.3,3.3,0.8,0.5,0.3,0.1,0.2,1046,SAN ANDRES,PERMIAN,4630,3/27/1971,7/1/1972,1972,
49081,BLM,13291,,,35039200560000,WRIGHT NO. 1-4,35.7207468,-99.0089632,ANTHON,OKLAHOMA,CUSTER,0.02,2.9,,0.7,,,,96,0.3,,,,,,,978,OSAGE,MISSISSIPPIAN,15600,4/27/1972,7/7/1972,1972,
49082,BLM,13293,,,34121040730000,CHARLES SNODE NO. 1,39.8490483,-81.5021078,GUERNSEY,OHIO,NOBLE,0.11,,,3.6,,,,86.3,6.5,2,0.5,0.5,0.2,0.1,0.1,1094,QUEENSTON,ORDOVICIAN,5732,10/2/1970,7/6/1972,1972,
49083,BLM,13294,,,16107040250000,HARNED NO. 1,37.2960119,-87.4402197,DIAMOND E,KENTUCKY,HOPKINS,0.06,0.7,,1.2,,,,97.5,0.4,,,,,,,995,BETHEL,MISSISSIPPIAN,2100,8/12/1971,7/3/1972,1972,
49084,BLM,13295,,,35153202910000,DOTTER NO. 1,36.6999113,-99.2905154,LOVEDALE,OKLAHOMA,WOODWARD,0.07,0.3,,0.5,,,,93.8,3.3,1.2,0.2,0.2,0.1,0.1,0.1,1071,MORROW,PENNSYLVANIAN,6320,05/00/1972,6/28/1972,1972,
49085,BLM,13296,,,42371302960000,BLACKSTONE-SLAUGHTER NO. 1,30.5633,-102.4982,GREY RANCH W,TEXAS,PECOS,0.03,47.7,,0.5,,,,51.6,,,,,,,,523,ELLENBURGER,ORDOVICIAN,18348,9/20/1971,7/11/1972,1972,
49086,BLM,13298,,,03071100490000,FELKINS BRYANT NO. 1,35.4639386,-93.5159214,UNION CITY,ARKANSAS,JOHNSON,0.06,0.9,,0.4,,,,97.1,1.4,0.1,,,,,,1011,ATOKAN SANDS,PENNSYLVANIAN,6200,4/11/1972,7/14/1972,1972,
49087,BLM,13300,,,3000560180,HAYSTACK A FED. NO. 1,33.7706100,-104.1991300,HAYSTACK,NEW MEXICO,CHAVES,0.34,0.2,,5.9,,0.1,0.4,83.2,5.4,2.6,0.8,0.5,0.2,0.2,0.2,1078,CISCO,PENNSYLVANIAN,5832,7/19/1971,7/14/1972,1972,
49088,BLM,13306,,,42357300980000,IRVIN NO. 1,36.1407,-100.8704,PAN PETRO,TEXAS,OCHILTREE,0.07,0.6,,0.6,,,,92,3.6,1.5,0.4,0.4,0.3,,0.5,1108,MORROW U,PENNSYLVANIAN,8500,8/11/1971,07/00/1972,1972,
49089,BLM,13339,,,30005203650000,R. & J. FED. NO. 1,33.2679292,-103.8370645,CAPROCK,NEW MEXICO,CHAVES,0.07,0.1,,72.2,,,,18.5,5.5,2.5,0.5,0.3,0.1,,0.1,387,QUEEN,PERMIAN,2597,12/30/1970,7/27/1972,1972,
49090,BLM,13340,,,42423300380000,LAVELLE RHODES NO. 1-A,32.1976,-95.3492,WILDCAT,TEXAS,SMITH,0.02,0.5,,1.3,,,,90.3,4.2,1.5,0.5,0.6,0.4,,0.6,1118,PALUXY,CRETACEOUS,7498,10/5/1971,7/31/1972,1972,
49091,BLM,13341,,,1518920137,MARGARET PRICHARD NO. 2-A,37.3334001,-101.5424298,PANOMA,KANSAS,STEVENS,0.49,,,18.6,,,,66.9,6.9,4.5,1.1,0.7,0.5,,0.2,1014,COUNCIL GROVE,PERMIAN,2714,6/22/1972,7/31/1972,1972,
49092,BLM,13342,,,42353301760000,J. P. HUTCHINS EST. NO. 1,32.1412,-100.2096,WATTS,TEXAS,NOLAN,0.18,0.2,,7.7,,,,69.9,11.2,6.7,2.1,1,0.6,,0.3,1232,GARDNER,PENNSYLVANIAN,5418,8/25/1971,7/28/1972,1972,
49093,BLM,13343,,,42211301370000,MARGUERITE HUMPHREYS NO. 1,35.9002,-100.1761,HUMPHREYS,TEXAS,HEMPHILL,0.12,0.2,,1.3,,,,80.6,9.9,5,1.3,0.8,0.4,0.1,0.2,1226,DOUGLAS,PENNSYLVANIAN,7284,3/23/1972,8/2/1972,1972,
49094,BLM,13344,,,35051202870000,BOYD B NO. 1,35.0554240,-97.7472556,MIDDLEBURG S,OKLAHOMA,GRADY,0.09,0.5,,27.4,,,,50.3,6.4,7.8,3.3,2.1,1,0.5,0.4,1097,HOXBAR-BOYD,PENNSYLVANIAN,7257,5/5/1972,8/1/1972,1972,
49095,BLM,13345,,,42503019630001,T. J. GARDNER NO. 1,33.2095,-98.6766,NEWCASTLE,TEXAS,YOUNG,0.12,0.3,,6.9,,,,71.9,10.5,6.9,1.7,0.7,0.4,0.2,0.2,1216,CADDO,PENNSYLVANIAN,4162,3/23/1971,8/1/1971,1972,
49096,BLM,13346,,,42447014670001,WALKER BUCKLER TRUST NO. 1,32.9669,-99.1702,BRAMLETT,TEXAS,THROCKMORTON,0.21,0.2,,12.4,,,0.5,69.4,10,5.3,1.1,0.5,0.3,,0.1,1092,CADDO,PENNSYLVANIAN,4218,2/5/1971,7/28/1972,1972,
49097,BLM,13347,,,25041213810000,WALTER E. PAULSON NO. 1,48.6649463,-109.5308661,RED ROCK,MONTANA,HILL,0.09,,,3.2,,,,96.2,0.4,,,,,,,982,EAGLE,CRETACEOUS,1140,7/16/1972,7/18/1972,1972,
49098,BLM,13350,,,0510307411,OLDLAND NO. 2,40.1174047,-108.2895780,PARKER,COLORADO,RIO BLANCO,0.01,0.1,,1.2,,,,97.6,1,0.1,,,,,,1009,WASATCH,EOCENE,1259,2/13/1972,7/12/1972,1972,
49099,BLM,13351,,,0510307413,GOVT. NO. 2,40.0941226,-108.2665193,WHITE RIVER,COLORADO,RIO BLANCO,0.01,0.1,,1.6,,,0.2,94.2,2.5,0.7,0.2,0.2,,,,1031,WASATCH,EOCENE,966,2/19/1972,8/4/1972,1972,
49100,BLM,13353,,,0510307404,FRITZLAN ET AL. NO. 1,40.0932168,-108.2397509,PARKER,COLORADO,RIO BLANCO,0.01,0.1,,1.8,,,,94.2,2.8,0.6,0.1,0.3,,,,1033,WASATCH,EOCENE,1185,2/19/1972,7/1/1972,1972,
49101,BLM,13356,,,42297303020000,CHARLES LINDHOLM NO. 1,28.3203,-98.2622,MAXINE NE,TEXAS,LIVE OAK,,1.4,,0.5,,,0.1,84.6,7.2,4.1,0.9,0.7,0.2,0.2,0.1,1168,WILCOX,EOCENE,8010,11/11/1971,8/18/1972,1980,
49102,BLM,13358,,,37005212720000,CANTERBURY COAL NO. RR-1,40.5960000,-79.4529700,ROARING RUN,PENNSYLVANIA,ARMSTRONG,0.02,0.1,,0.4,,,,96.2,3,0.2,,,,,,1033,ORISKANY,DEVONIAN,7194,12/14/1970,8/16/1972,1980,
49103,BLM,13359,,,37005213650000,ASCS UNIT 25200540 NO. 1,40.5974600,-79.4700400,ROARING RUN,PENNSYLVANIA,ARMSTRONG,0.02,0.1,,1.4,,,0.2,95.3,2.8,0.2,,,,,,1021,CHERT & ORISKANY,DEVONIAN,7300,9/11/1971,8/16/1972,1980,
49104,BLM,13362,,,0507508268,POSPICIL NO. 1,40.6022462,-103.1840120,VAQUERO,COLORADO,LOGAN,0.05,0.9,,3.5,,,,90.4,4.2,0.3,,0.4,0.1,,0.1,1022,DAKOTA J,CRETACEOUS,4432,8/20/1972,8/24/1972,1972,
49105,BLM,13364,,,42375004950000,BIVINS A-9,35.3489558,-102.0144667,BUSH DOME,TEXAS,POTTER,1.93,0.7,,25.7,,0.1,,64.4,3.7,2.1,0.5,0.6,0.1,,,814,WICHITA-ALBANY,PERMIAN,3401,4/4/1965,8/31/1972,1972,
49106,BLM,13367,,,42375200360000,BIVINS B-2,35.3293,-102.0073,BUSH DOME,TEXAS,POTTER,1.91,1.2,,27,,0.2,,63.2,3.8,1.8,0.4,0.3,0.1,,0.1,788,WICHITA-ALBANY,PERMIAN,3484,10/24/1967,8/31/1972,1972,
49107,BLM,13374,,,42211000140001,MATHERS NO. 9,35.9081,-100.2036,MATHERS RANCH,TEXAS,HEMPHILL,0.12,0.2,,1.9,,,,80.4,9.5,4.9,1.2,0.8,0.4,0.2,0.3,1224,DOUGLAS,PENNSYLVANIAN,7176,01/00/1972,8/17/1972,1972,
49108,BLM,13375,,,30045208100000,DAY NO. 6,36.7296392,-107.7034852,BASIN PICTURED CLIFFS,NEW MEXICO,SAN JUAN,,0.3,,0.1,,,,91,4.9,2.2,0.5,0.5,0.2,0.1,0.2,1127,PICTURED CLIFFS,CRETACEOUS,2996,8/2/1971,9/1/1972,1972,
49109,BLM,13376,,,0512307423,KING NO. 1,40.0134474,-104.1994306,CALICO,COLORADO,WELD,0.08,0.8,,5.5,,,,79.6,6.7,4.9,1.1,0.6,0.3,0.1,0.1,1133,DAKOTA J,CRETACEOUS,6826,3/22/1972,5/31/1972,1972,
49110,BLM,13378,,,0508106153,GOVT. NO. 15-1,40.8268451,-107.9401340,BIG HOLE,COLORADO,MOFFAT,0.01,0.5,,0.1,,,,75,9.7,8,2.8,2.3,0.8,0.3,0.4,1384,LEWIS,CRETACEOUS,7760,12/15/1971,9/9/1972,1972,
49111,BLM,13379,,,42145300810000,EZELL NO. 3,31.2526,-96.6263,DENNY,TEXAS,FALLS,0.01,1.2,,2.7,,,0.4,87.1,5.7,1.6,0.4,0.3,0.2,0.1,0.2,1073,COTTON VALLEY,JURASSIC,9222,4/26/1971,9/8/1972,1972,
49112,BLM,13380,,,23147200270000,LACY DAVIS NO. 1,31.0644105,-90.0586690,KIRKLIN,MISSISSIPPI,WALTHALL,0.02,3.2,,0.9,,,,95.7,0.1,,,,,,,971,PALUXY,CRETACEOUS,13257,2/5/1971,9/12/1972,1972,
